,name,description
6865,GamesArk,
6866,Nayantara Studios,
6867,Metropolis Digital,
6868,Black Lab Games,
6869,Bounding Box Games LLC,
6870,Blind Mind Studios,
6871,William Char and Associates,
6872,Reflexive Entertainment Inc.,
6873,14 Degrees East,
6874,Quicksilver Soft.,
6875,Taldren,
6876,Imergy,
6877,Pandemic Studios / LucasArts,
6878,Elite Games Team,
6879,VDrackus,
6880,Bloodhouse,
6881,Varie Corporation,
6882,iworkedatsubway,
6883,DeadlyEvilRyu,
6884,Binary Systems,
6885,FireSky,
6886,Cheyenne Mountain Entertainment,
6887,Destroyer Studios,
6888,Q Games,
6889,The Digital Village,
6890,ApeZone,
6891,Snape,
6892,Play Indie,
6893,Koramgame.com,
6894,eSim Games,
6895,Creative Artel,
6896,Panoramic,
6897,Sears,
6898,GigasDrop.,
6899,GolemLabs,
6900,JJCgames,
6901,Ugamehome,
6902,Stolpskott Studios,
6903,indiePub,
6904,Wastelands Interactive,
6905,Punk Development,
6906,Fireglow,
6907,All-templates.biz,
6908,Games Factory Online,
6909,Gorilla Systems Corporation,
6910,Omer,
6911,Sony Computer Entertainment India,
6912,Daletto,
6913,steveo0209,
6914,Glu,
6915,Cyrille Lagarigue,
6916,Vision Studios,
6917,Born Ready Games Ltd.,
6918,"Artworx Software Co, Inc.",
6919,Wideload Games Inc.,
6920,MicroStyle,
6921,Duranik,
6922,Flying Legends,
6923,4Pockets.com,
6924,Seed Studios,
6925,MageStick X,
6926,Rockin' Android,
6927,MDCopp,
6928,CodePink,
6929,PaulCunningham,
6930,F4T C4T,
6931,Vertex 4,
6932,Love in Space,
6933,Think!Ware Development,
6934,ATI Technologies,
6935,Capcom / Mitchell Corporation,
6936,Interabang Entertainment,
6937,Manley & Associates,
6938,Vial One,
6939,Monster Robot Studios,
6940,Mountain Sheep,
6941,Enigma Variations,
6942,New Star Games,
6943,Nintendo / Bandai,
6944,XGenStudios,
6945,Leland Corporation,
6946,"KAZe Co., Ltd.",
6947,Eclipse Entertainment,
6948,"Origin Systems, Inc",
6949,Wiering Software,
6950,AirPlay,
6951,Astro Port,
6952,CTXM and NevoSoft,
6953,G5 Entertainment AB,
6954,evilBlue,
6955,DeepSpace,
6956,BattleGoat Studios,
6957,Konami Computer Entertainment Sapporo,
6958,Tinderbox,
6959,Daylight Productions,
6960,EntwicklerX,
6961,"Datamost, Inc",
6962,Sierra Northwest,
6963,Dong Nguyen,
6964,Evil Indie Games,
6965,Atomic Elbow,
6966,hotweird,
6967,TCC,
6968,AJTilley,
6969,Xtalsoft,
6970,Ikumo vDog,
6971,Innerprise Software,
6972,Triple A Studios,
6973,"Alexandria, Inc.",
6974,Arcade Concept,
6975,Playrise Edge Ltd.,
6976,Eclipse Games,
6977,Intec,
6978,Perpetuum Game,
6979,Dandelion,
6980,Discord Games,
6981,AIUEO-KAN,
6982,Xiao Yao,
6983,Moliyo,
6984,"Interplay Productions, Inc",
6985,Alfa System / Mars Corporation,
6986,Rhaon Entertainment,
6987,Blitzfront Game Studio,
6988,Dialogue Design,
6989,OuchGames,
6990,benNewbury,
6991,Deco,
6992,"Incredible Technologies, Inc.",
6993,Pill360,
6994,Enomiya,
6995,Dunhill Electronics,
6996,Blue Sphere Games,
6997,"HeadGames, Inc.",
6998,JAVELIN OU,
6999,Barking Dog Studios,
7000,AftercastGames,
7001,21 Street Games LLC,
7002,Denshi,
7003,Razor Soft,
7004,E-Games,
7005,Bottoms Up,
7006,Ubisoft Singapore,
7007,ERE Informatique,
7008,Nippon Clary Business,
7009,White Park Bay Software,
7010,Smilesoft,
7011,Epyx Computer Software,
7012,"Papyrus Design Group, Inc., Trilobyte, Inc., Westwood Studios, Inc.",
7013,MOBIRIX,
7014,Red Company Corporation,
7015,Mephisto,
7016,Fun Project,
7017,IntraCorp,
7018,Clever's Development,
7019,PictureHouse,
7020,domric,
7021,Distinctive Software,
7022,Secret Sorcery,
7023,Vanguard Works,
7024,Amtex,
7025,"Tetris Online America, Inc.",
7026,Horrendous Games,
7027,Dakko Dakko,
7028,3VR New Media,
7029,Pyrodactyl,
7030,Crimson Cow,
7031,GameFabrique,
7032,Samuel Potter,
7033,Dynamite,
7034,Game Crafters,
7035,BigBrik Games,
7036,Oxford Digital Enterprises,
7037,Paragon Software Corporation,
7038,Alex Kaiser,
7039,Enteraktion,
7040,nDreams,
7041,Vandash,
7042,Tactical Design Group,
7043,MUTAN,
7044,"BreakAway Games Ltd., Impressions Games",
7045,Gingerlink,
7046,Peter Brinson and Kurosh ValaNejad,
7047,Team Tarsier,
7048,2DArray,
7049,Masterpiece,
7050,Zero Hour Studios,
7051,SevenGames,
7052,Some Interactive,
7053,Mechadeus / PalmSoft,
7054,TGC,
7055,Digital Studios Limited,
7056,jijaweb,
7057,Crescent Moon Games,
7058,Kosei Wada,
7059,Bethesda,
7060,crazzzy stoner,
7061,Viccom,
7062,CptnWaffles,
7063,Geex,
7064,Adventure Soft Publishing Ltd.,
7065,BlackMoon Design,
7066,Game Over Production,
7067,Touz,
7068,Malinche Entertainment,
7069,7th Sense s.r.l.,
7070,Grandslam,
7071,The Game Atelier,
7072,Endnight Games Ltd,
7073,Ransom Interactive,
7074,GoGo Robot,
7075,VGChartz,
7076,WorldForge,
7077,Erudite Software Inc.,
7078,"Zemnott, Inc.",
7079,Time Warp Productions,
7080,Magnetic Scrolls,
7081,Aqua Rouge,
7082,3A Studios Inc,
7083,Nosebleed Interactive,
7084,Sandcastle,
7085,FlukeDude,
7086,Jeff Tunnell Productions,
7087,Quadra Interactive,
7088,Eolith,
7089,Terra Nova Development,
7090,Brighter Minds Media,
7091,Smoking Car Productions,
7092,Inside System,
7093,ABHIVAV,
7094,TreeFall Studios,
7095,EastPoint,
7096,Worlds Apart,
7097,Mythos Software,
7098,"Mythos Software, Inc.",
7099,CIRCLE Ent.,
7100,Game Arts Studio,
7101,Screwy Lightbulb,
7102,Nordisk Film Games Publishing,
7103,The Software Toolworks,
7104,BombdiggidyBullfrog,
7105,Sparrow,
7106,7th Sense,
7107,Prelusion Games,
7108,Lucky Frame,
7109,Team Bughouse,
7110,Norm Koger,
7111,loidl,
7112,Vogat Interactive,
7113,Probe Software Ltd.,
7114,Microsoft Research,
7115,Game Guild,
7116,Quantum Quality Productions,
7117,Onion Factory,
7118,Sennari Int.,
7119,Archangel Studios,
7120,"Cryptic Corporation, The",
7121,Cenega Publishing,
7122,Nevrax,
7123,Arnowitz Studios,
7124,Bamtang,
7125,Twice Effect,
7126,"JVC Musical Industries, Inc.",
7127,Firebird Software,
7128,Soft-World,
7129,Totabiento,
7130,Digital Evolution,
7131,IMPS,
7132,Virtual Studio,
7133,Visual Studio,
7134,Beastmedia / X-Road,
7135,Weird and Wry,
7136,Minicore Studios,
7137,Bungarra Software,
7138,Facepalm Games,
7139,Size Five Games,
7140,8bits fanatics,
7141,"Media Technology, Inc.",
7142,Fox,
7143,DigiToys,
7144,"Artech Digital Entertainments, Inc.",
7145,AGENIUS Interactive AS,
7146,WOW Overworks,
7147,Byron Preiss Multimedia,
7148,Sir-Tech Software Inc.,
7149,"LJN Toys, Ltd.",
7150,Vitamin G Studios,
7151,"CYBIRD Co.,Ltd",
7152,Next Gen Games,
7153,Play Ten Interactive,
7154,CTXM,
7155,"Beam Software Pty., Ltd.",
7156,Puuba,
7157,Lace Mamba Global,
7158,Playhouse Disney,
7159,Societa Daikanyama,
7160,Soshietta,
7161,DavidParker,
7162,"Game Arts Co., Ltd.",
7163,malgorithms,
7164,Looking Glass,
7165,Ravensburger,
7166,Sports Director,
7167,iocaine studios,
7168,"JAST Co., Ltd.",
7169,Sirvo LLC,
7170,Bluemoon Interactive,
7171,Symphony,
7172,RedCandy Games,
7173,"Next Level Games, Inc.",
7174,RealNetworks,
7175,The Shape of Games to Come,
7176,team GARAGE,
7177,Nicely Crafted,
7178,Alpha Denshi,
7179,GTE Interactive Media,
7180,Spearhead Entertainment,
7181,Rosebleu,
7182,"SlapDash Games, LLC",
7183,Titus,
7184,Imagitec Design,
7185,Chemistry/Kuju Entertainment,
7186,rayteoactive,
7187,Secret Base,
7188,Kirihara Shoten,
7189,Authering Heaven,
7190,Debo no Su Seisakusho,
7191,Shout! Designworks,
7192,Rebellion Developments / Saffire,
7193,danderham,
7194,Media Station,
7195,Dragon's Den Unlimted,
7196,Burst,
7197,Videoact V LC,
7198,Angie,
7199,Azerbo,
7200,Devil's Details,
7201,SFC Rodeo Games,
7202,Swordtales,
7203,Nabi Studios,
7204,Cavedog Entertainment/1AM Productions,
7205,Digital Lobster,
7206,Greenstone Games,
7207,glavian999,
7208,Fervent Interactive,
7209,RaSeN,
7210,Daiwon C&A,
7211,Team Shanghai Alice,
7212,Domain of the Infinite,
7213,Digital Chocolate,
7214,Super Mawl,
7215,Triffix Entertainment Inc.,
7216,Vatical Entertainment,
7217,BaracusJr,
7218,No Cliche,
7219,Raoghard,
7220,Vexel Games,
7221,FrogCity Softwares,
7222,P Squared,
7223,Freelance Games,
7224,Team Train Frontier,
7225,N3V Games Pty Ltd,
7226,258 Productions AB,
7227,Lauriewsmith,
7228,Digital Amusement,
7229,Polarware,
7230,Krystian Majewski,
7231,Artogon Games,
7232,"William K. Char, Perry Lee, and Dan Gee",
7233,Dark Legion Development,
7234,Rat King Entertainment,
7235,Oddlabs ApS,
7236,Oddlabs,
7237,Midway Studios,
7238,Incubator Games,
7239,Fully Ramblomatic,
7240,TnTGaming,
7241,TrinoTeam,
7242,ProjeX,
7243,TrippinAlien,
7244,Atod,
7245,Emerging Ent.,
7246,Adventure Planning Service,
7247,Studio Siesta,
7248,ALT1,
7249,Cavia,
7250,Action Button Entertainment LLC,
7251,ladron,
7252,Stendec Games,
7253,Binary Takeover LLC,
7254,CODE TO GO,
7255,Kaare Kjellerup,
7256,X25 Entertainment,
7257,Tell-Tale Production,
7258,Gigassoft,
7259,Press Start Studio,
7260,Ackk Studios,
7261,Reality Jump,
7262,batfox,
7263,Eclipse Productions,
7264,Radica,
7265,M2 Studios,
7266,Altar Interactive/Cenega Publishing,
7267,"Shapes, Inc.",
7268,Teichiku Entertainment,
7269,"Looking Glass Technologies, Inc.",
7270,Blue Sky Productions,
7271,Mid Carolina Media,
7272,Angry Aardvark,
7273,Bitstep,
7274,Tsuburaya Prod.,
7275,Interlink,
7276,Tohoku Shinsha,
7277,TNN,
7278,Jack Pot,
7279,Jack Pot / Clary,
7280,Kaga Create,
7281,G.rev Ltd.,
7282,Pulse Interactive,
7283,ktakaki,
7284,OG,
7285,"ACE Technology Co., Ltd.",
7286,Mitsui & Co.,
7287,Golden Goose Games,
7288,julio9,
7289,Uracle,
7290,SPIL GAMES,
7291,DMD Enterprise Studio,
7292,Bishop,
7293,Terratools,
7294,Borta,
7295,Granite Bay Software,
7296,icehole,
7297,7FX,
7298,"High Voltage Software, Inc.",
7299,Devilduck,
7300,Eants,
7301,Amaginz,
7302,JAST Japan,
7303,Friend & Foe,
7304,K-D Lab,
7305,Midas Interactive,
7306,Tomoaki Sugeno,
7307,Forst,
7308,Nippon Victor,
7309,Candystand.com,
7310,David Turner,
7311,Action937,
7312,AxB,
7313,Angel Smile,
7314,Urishizu,
7315,Retro64,
7316,BigBlackBlock Gamestudio,
7317,Smestorp Limited,
7318,Jurgen Honigl,
7319,Kinelco|Lone Elk Creative,
7320,If Lasers,
7321,Grandprix Inc.,
7322,Evil Twin Artworks,
7323,Exus,
7324,Fused Software,
7325,Freegamer,
7326,"Isopod Labs, LLC",
7327,BiP Studios,
7328,Random Games Inc.,
7329,devCAT,
7330,Reldni Productions,
7331,Keystone Game Studio,
7332,Map Japan,
7333,"BudgeCo., Inc.",
7334,VR Sports,
7335,Kuki,
7336,Arcus,
7337,Firebird,
7338,Kidum Multimedia Ltd.,
7339,Angel,
7340,Avex,
7341,Intelligent Design Ltd.,
7342,Different Pixel,
7343,Fun Infused Games,
7344,IBA,
7345,Lexicon Entertainment,
7346,Abraham Morales,
7347,Lexaloffle Games,
7348,Promethean Designs,
7349,Morpheus Interactive,
7350,Virtual Racing Industries Ltd.,
7351,Zepetto,
7352,K-Tel Vision,
7353,KrollWare LLC,
7354,Fair Play Labs,
7355,Beavis-Soft,
7356,PlayItLoud,
7357,Wander MMO,
7358,Iridion Interactive AB,
7359,Revistonic,
7360,Red Orb,
7361,DQ Team,
7362,Henderson Field Designs,
7363,Online Warmongers Group Inc.,
7364,Cavedog Entertainment/Eugen Systems/TimeGate Studios,
7365,Sevcikus,
7366,Third Wave Games,
7367,Interactive Magic,
7368,Digi-Guys,
7369,VOLV LLC,
7370,SFX Dude,
7371,Strategic Simulations Inc,
7372,Hammerfall Publishing,
7373,Aruman Interactive,
7374,Trapdoor Inc.,
7375,Abico,
7376,Meridian4,
7377,Kirat,
7378,Ludic,
7379,Funomena,
7380,Capstone Software,
7381,"Moonshark, Inc.",
7382,Kita Denshi,
7383,Angelo Pelini,
7384,WizardBertius,
7385,Interactive Strip,
7386,Thomas Woo,
7387,Lassie Games,
7388,Creaturesoft,
7389,Office Koukan,
7390,"Broderbund Software, Inc.",
7391,Strass Productions,
7392,Copenhagen Game Collective,
7393,Scottp,
7394,JEWEL MASTER,
7395,Valleycrest Productions,
7396,Celador,
7397,Berkeley,
7398,Gametech,
7399,Zodiac Entertainment,
7400,PheroseSoft,
7401,Wild Sheep Studio,
7402,Tao Human,
7403,FUJIC Co. Ltd.,
7404,Yuan Works,
7405,Chimera Entertainment,
7406,Vectorpark,
7407,Tiertex Ltd,
7408,Beyondthepillars,
7409,Rainbow S.p.A.,
7410,Psygnosis / Reflections Interactive,
7411,Raising Hell Productions,
7412,Imagine Software,
7413,Bally/Midway,
7414,KingsIsle Entertainment,
7415,Sir-Tech,
7416,Thunder Stone Japan,
7417,Gamepot,
7418,sgDarkSquirrel,
7419,NDoors Interactive,
7420,Chinese Gamer International Corp.,
7421,Layernet,
7422,Universal Interactive,
7423,GriN Multimedia,
7424,InterServ International Inc.,
7425,Fuzzy Bug,
7426,Pixel Magick,
7427,"Armenica, Inc.",
7428,supps,
7429,Hands-On Entertainment,
7430,TV Tokyo,
7431,Sunset Entertainment,
7432,Spicy Tails,
7433,Victor Dettlaff,
7434,Sega of America,
7435,xPox,
7436,Zuxxez Entertainment,
7437,Proline Software GmbH,
7438,Sirius (Japan),
7439,nikeman,
7440,Eastridge Technology,
7441,Genetic Anomalies,
7442,sectionS,
7443,Mircoids,
7444,Western Technologies Inc,
7445,Avit,
7446,Zero Gravity Entertainment,
7447,Abalone,
7448,Livesay Technologies,
7449,Asmik,
7450,Mountain King Studios,
7451,Lemunde,
7452,Venables Games,
7453,"Assembly Line, The, Bitmap Brothers, The",
7454,Goldhawk Interactive,
7455,MBI,
7456,Unicorn Games Studio,
7457,SFLM,
7458,WXP Games,
7459,Wahoo Studios,
7460,Bubble Boy Limited,
7461,ASuperSonic,
7462,PhobosLab,
7463,TV Asahi,
7464,Chiffon,
7465,Iris,
7466,Slapdash Games,
7467,Rocket18 Icecream,
7468,Killspace Entertainment,
7469,darthuvuis,
7470,Canalside Studios,
7471,TwoFive,
7472,Entertainment Int,
7473,Three Rings Design,
7474,jojito,
7475,Chien,
7476,Iridium,
7477,Digital Spray Studios,
7478,fyto,
7479,Fuuki Co. Ltd.,
7480,Spyn Doctor Games,
7481,eSofnet,
7482,HOSSIE,
7483,Pride,
7484,ZeNfA Productions,
7485,Team Evolve,
7486,Sandcastle Productions,
7487,Danny Flax,
7488,ALL-TiME,
7489,Animation Magic,
7490,GW,
7491,Boom,
7492,Red Rocket Games,
7493,Dynamic Adventures,
7494,"ASK Co., Ltd.",
7495,Gamevil,
7496,NimbleBit,
7497,Fuuki,
7498,Acolade,
7499,Team-Infinite,
7500,Studio9,
7501,Tatsunoko Productions,
7502,Eipix Entertainment,
7503,rmm5,
7504,Hi-Score Media Work,
7505,Dust Devil Studios,
7506,Media Acrobats LLC,
7507,mancebo,
7508,7 Raven Studios Co. Ltd.,
7509,"Gamers Digital, Inc.",
7510,Renaissance,
7511,Sonalysts Inc.,
7512,"SEGA of America, Inc.",
7513,FourBrosStudio,
7514,Kiloo Games,
7515,"Onwind Digital Co., Ltd",
7516,Twiltyt Productions,
7517,Real Vision,
7518,Team DYO,
7519,D'Avekki Studios Limited,
7520,CrystalVision,
7521,Pikii,
7522,Arcane Raise,
7523,Blue Print,
7524,EightyEightGames,
7525,Carlsen Games,
7526,Petite Games,
7527,Robot Gentleman Studios,
7528,EP Games,
7529,Mad Gear Games,
7530,Accidental Queens,
7531,Matt Bitner Games,
7532,Misfits Attic,
7533,Jarbit,
7534,APh Technological Consulting,
7535,Funselektor Labs Inc.,
7536,Sloclap,
7537,HandyGames,
7538,Auroch Digital,
7539,TACS Games,
7540,GUTS Department,
7541,Fuero Games,
7542,Smoking Gun Interactive,
7543,Forgotten Empires,
7544,Yak & Co,
7545,Sony Interactive Entertainment,
7546,Sabec Limited,
7547,Cotton Game,
7548,Software Studios,
7549,Flyhigh Works,
7550,FJRD Interactive,
7551,Team Amorous,
7552,Panache Digital Games,
7553,Stardust KRNKRN,
7554,Rovio Mobile Ltd.,
7555,ISVR,
7556,Dico/BottleCube,
7557,LWNA,
7558,Cybernetic Walrus,
7559,LoopyMood,
7560,Gabe Cuzzillo,
7561,aPriori Digital,
7562,Dymchick1,
7563,Irem Corp.,
7564,Mail.ru,
7565,Aurora44,
7566,Deep River Multimedia Studio,
7567,SHADE Inc.,
7568,Mild Beast Games,
7569,Mundfish,
7570,ThirtyThree,
7571,Team Junkfish,
7572,Continuous Software Systems,
7573,Aurelien Regard Games,
7574,Plausible Concept,
7575,Overhype Studios,
7576,Trinket Studios,
7577,Casual Bit Games Inc.,
7578,Playboom,
7579,Icy Studios,
7580,Pixel Crow,
7581,Beat Games,
7582,Varsav Games Studio,
7583,Sluggerfly,
7584,Shield Break Studios,
7585,Ant Workshop Ltd,
7586,Starsign,
7587,Kinto Games LLC,
7588,Juppiomenz,
7589,Pearl Abyss,
7590,Dufgames,
7591,NS STUDIO,
7592,Sand Sailor Studio,
7593,PaperSeven,
7594,Victory Lap Games,
7595,Secret Location,
7596,JoyMasher,
7597,Bootdisk Revolution,
7598,Interphase,
7599,BAP Interactive,
7600,L. Stotch,
7601,Paw Print Games Ltd,
7602,Castle Pixel,
7603,Mokus,
7604,Mode4,
7605,Blue Mammoth Games,
7606,FYQD Personal Studio,
7607,Bulbware,
7608,Technology Associates,
7609,The Pixel Hunt,
7610,Asmodee Digital,
7611,7Levels,
7612,Cat5Games,
7613,Acido Cinza,
7614,Alister Software,
7615,JanduSoft,
7616,Matt Makes Games Inc.,
7617,Ripstone,
7618,InterAction Studios,
7619,NapNok Games,
7620,Studio Beast,
7621,Ultima Games,
7622,Fox Dawn,
7623,Playsaurus,
7624,Naddic Games,
7625,PHL Collective,
7626,Milky Tea,
7627,Pipliz,
7628,Remedy,
7629,ColloseusX,
7630,souvenir circ.,
7631,Radical Fish Games,
7632,Fourattic,
7633,Weather Factory,
7634,West Coast Software,
7635,Long Hat House,
7636,Three Fields Entertainment,
7637,Doragon Entertainment,
7638,Kodots Games,
7639,Daniel Wright,
7640,Phoenix Labs,
7641,The Dangerous Kitchen,
7642,Nanafushi,
7643,Fictiorama Studios,
7644,Hopoo Games,
7645,5 Bits Games,
7646,Tequila Works|Abstraction Games,
7647,Rocketcat Games,
7648,White Rabbit,
7649,Cosen,
7650,Moondrop,
7651,Chibig,
7652,Priority Interrupt,
7653,Descendent Studios,
7654,Oscar Brittain,
7655,QCF Design,
7656,Daniel Jonathan Bourke,
7657,Seragam,
7658,Monster Couch,
7659,Arachnid Games,
7660,2Awesome Studio,
7661,Racing Bros,
7662,ZA/UM,
7663,noowanda,
7664,NickySwan,
7665,Team Salvato,
7666,Ben Esposito,
7667,3rd Eye Studios,
7668,Toydea Inc.,
7669,Venture Moon Games,
7670,Nom Nom Games,
7671,TEAM HORAY,
7672,JFI Games,
7673,Pixel Perfex,
7674,One or Eight Inc.,
7675,CrossFunction,
7676,Snowcastle Games,
7677,Pixpil,
7678,Ansimuz,
7679,Creative Bytes Studios,
7680,Fordesoft,
7681,Kyle Seeley,
7682,Orgesta,
7683,Flavourworks,
7684,North Star Digital Studios,
7685,Logic Artists,
7686,Golden Ruby Games,
7687,RuneHeads,
7688,Okomotive,
7689,SimFabric,
7690,Sushee,
7691,Attu Games,
7692,GUILD STUDIO Inc.,
7693,Parallel Circles,
7694,Over Fence,
7695,MERJ Media,
7696,Innocent Grey,
7697,Miniclip,
7698,A.Y.std,
7699,ThroughLine Games,
7700,Mixedbag Srl,
7701,Bonus Level Entertainment,
7702,GalaxyTrail Games,
7703,Rainy Night Creations,
7704,Studio des Tenebres,
7705,The Game Bakers,
7706,"Hassey Enterprises, Inc.",
7707,Lightbulb Crew,
7708,Boneloaf,
7709,Zombie Dynamics,
7710,Dark Day Interactive,
7711,TREVA Entertainment,
7712,Radiation Blue,
7713,Drakhar Studio,
7714,KO_OP Mode,
7715,Forbes Consult Ltd,
7716,Sidebar Games,
7717,Art in Heart,
7718,Sergej110,
7719,Buried Signal,
7720,Vertex Pop,
7721,FX Valley,
7722,Nomada Studio,
7723,Invincible Cat,
7724,Exato Games Studio,
7725,Necrosoft Games,
7726,Horberg Productions,
7727,Valkyrie Entertainment,
7728,Crazy Monkey Studios,
7729,David Williamson,
7730,"Massive Damage, Inc.",
7731,Imaginary Monsters,
7732,Ichi Column,
7733,NanaWind,
7734,DigiFX Interactive,
7735,Haydee Interactive,
7736,Aheartfulofgames,
7737,Pirate Software,
7738,Allicorn Games,
7739,Helmet Games,
7740,Billy Goat Entertainment,
7741,GameUS Inc.,
7742,Monkey Stories Games,
7743,Crystal Shard,
7744,Springloaded,
7745,MMEU,
7746,Holyday Studios,
7747,Aquiris Game Studio,
7748,Flump Studios,
7749,KNP,
7750,Philips Fantasy Factory,
7751,Hulu,
7752,No Brakes Games,
7753,Browny Application,
7754,Easy Trigger Games,
7755,Heart Machine,
7756,Wish Fang,
7757,MoeNovel,
7758,CremaGames,
7759,Cascade Games,
7760,Ivan Zanotti's MyMadness Works,
7761,Niantic Labs,
7762,PolyKnight Games,
7763,New World Interactive,
7764,Subset Games,
7765,Hypersect,
7766,Versus System,
7767,Artax Games SL,
7768,Dreadbit,
7769,Caipirinha Games,
7770,Emad,
7771,Progress Software,
7772,Forge Reply,
7773,Space Mace,
7774,Conifer Games,
7775,Thunder Lotus Games,
7776,Typhoon Studios,
7777,Berzerk Studio,
7778,Solidsphere,
7779,Skipmore,
7780,Akiisoft,
7781,Blyts,
7782,Four Horses,
7783,VIVA Games,
7784,Prologue Games,
7785,FK Digital,
7786,Parabole,
7787,CrackedGhostGames,
7788,Ratalaika Games,
7789,Semisoft,
7790,Eforb,
7791,Digerati,
7792,flow,
7793,Lichthund,
7794,Dotnod Entertainment,
7795,Bishop Games,
7796,Numizmatic,
7797,FIVE-BN GAMES,
7798,IO Entertainment,
7799,UltiZero Games,
7800,Borealys Games,
7801,Kucing Rembes,
7802,William Chyr Studio,
7803,like Charlie,
7804,M2H,
7805,Slak Games,
7806,Arcade Distillery,
7807,Melbot,
7808,Perfect Hat,
7809,ArtVostok,
7810,RideonT2,
7811,Play365,
7812,Mattis Folkestad,
7813,Theatrix Interactive,
7814,Meowza Games,
7815,"JW, Kitty, Jukio, and Dom",
7816,Tentacle Games,
7817,StudiOS,
7818,Nerdook Productions,
7819,Young Fun Studio,
7820,Red Herring Labs,
7821,Cosmoscope,
7822,Blowfish Studios,
7823,Polyarc,
7824,Team Shifty,
7825,Oink Games,
7826,Lienzo,
7827,Juggler Games,
7828,Metanet Software Inc.,
7829,Storm in a Teacup,
7830,Route 59,
7831,StarBlade,
7832,Team Nekojishi,
7833,Alasdair Beckett-King,
7834,Flying Oak,
7835,Digital Continue,
7836,DIGITAL MISTAKE,
7837,The Vanir Project,
7838,Omnidream Creations,
7839,Pocket Trap,
7840,No More Room in Hell Team,
7841,Outlands,
7842,Nuked Games,
7843,All Yes Good,
7844,Gambitious,
7845,Vile Monarch,
7846,Woblyware,
7847,Spearhead Games,
7848,Glumberland,
7849,SGTTB_Studios,
7850,SIGONO,
7851,Shining Pixel Studios,
7852,Spiral Game Studios,
7853,Nine Dots Studio,
7854,Finji,
7855,Black Shell Games,
7856,"INFOARISE Co., Ltd.",
7857,Spelkraft,
7858,Animu Game,
7859,Flashback Games,
7860,Giant Margarita,
7861,Grinding Gear Games,
7862,Owlcat Games,
7863,Dispatch Games,
7864,The Deep End Games,
7865,Gunstar Studio S.L.,
7866,Snapshot Games,
7867,Lightwood Games,
7868,Score Studios,
7869,Sectordub,
7870,Z-Software GmbH,
7871,Octoshark Studios,
7872,Bonfire Games,
7873,Breakfall,
7874,Overhaul Games,
7875,9 Eyes Game Studio,
7876,Cardboard Robot Games,
7877,Henchman & Goon,
7878,OHRUSSIA,
7879,Rekim,
7880,nWay,
7881,Ed Key and David Kanaga,
7882,Neos,
7883,Harmonious Games,
7884,Cardboard Keep,
7885,Toxic Games,
7886,Upfall Studios,
7887,Winking Entertainment,
7888,Slipgate Studios,
7889,Tammeka Games,
7890,Atypical Games,
7891,Pugstorm Game Studios,
7892,MakinGames Ltd,
7893,Vivid Games S.A.,
7894,Rival Interactive,
7895,Chronicle Games,
7896,3f Interactive,
7897,Ground Shatter,
7898,Daniel Fernandez Chavez,
7899,IV Productions,
7900,JMJ Interactive,
7901,Roblox Corporation,
7902,Freejam,
7903,Anti-Ded GameDev,
7904,Bitten Toast Games,
7905,Padaone Games,
7906,XYLA Entertainment,
7907,RedG Studios,
7908,PALETTE,
7909,Red Accent Studios,
7910,Teknopants,
7911,Luckshot Games,
7912,Christophe Galati,
7913,Simogo,
7914,Midwinter,
7915,Lost The Game Studio,
7916,kFunction Ltd,
7917,Ebb Software,
7918,Egidijus Bachur,
7919,Jo-Mei Games,
7920,Multiverse Entertainment,
7921,Nyamakop,
7922,Vivid Helix,
7923,Crea-ture Studios,
7924,Muro Studios,
7925,Jumpsuit Entertainment,
7926,Ys Net,
7927,Coatsink Software,
7928,SaintHeiser,
7929,DUX Software Corporation,
7930,Chandler Rounsley,
7931,Behind the Stone,
7932,bch waves studio,
7933,Seed Interactive,
7934,Bread Machine Games,
7935,Fabraz,
7936,Good Night Brave Warrior,
7937,Triangular Pixels,
7938,Solar Sail Games,
7939,"Future Tech Lab Co.,Ltd.",
7940,12 Hit Combo,
7941,Playchemy,
7942,team BitClub,
7943,Sinister Cyclops,
7944,Grimlore Games,
7945,Dream Reactor,
7946,Black Sheep Studio,
7947,1047 Games,
7948,Vicarious Visions|Toys for Bob,
7949,Squarehead Studios,
7950,Dreamloop Games,
7951,Hovgaard Games,
7952,Pixelnest,
7953,Gattai Games,
7954,Game Swing,
7955,Pixel Titans,
7956,BonusXP,
7957,OBLONE Software,
7958,Dan & Gary Games,
7959,Megadev,
7960,Oddly Shaped Pixels,
7961,Kaj Forell Video Game Brand,
7962,Undergames,
7963,Lozange Lab,
7964,OtherSide Entertainment,
7965,Drageus Games / QubicGames S.A.,
7966,Pixelsplit,
7967,Impact Gameworks,
7968,Arcanity,
7969,Avallon Alliance,
7970,TESTING COMPANY,
7971,ABX Games,
7972,Rumpus Animation,
7973,YCJY,
7974,Devespresso Games,
7975,Big Bad Wolf,
7976,Xaviant,
7977,Maschinen-Mensch,
7978,Spooky Doorway,
7979,Over the Moon,
7980,Do My Best,
7981,The Molasses Flood,
7982,Tales Shop,
7983,yeo,
7984,The Voxel Agents,
7985,VRESKI,
7986,SNK Corporation|Abstraction Games,
7987,Mipumi Games GmbH,
7988,Pewter Games Studios,
7989,Painted Black Games,
7990,Fantasy Flight Interactive,
7991,inbetweengames,
7992,Mehsoft,
7993,Sabotage,
